ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
263,ZW 03-26,2025-04-07 09:32:00,Short,604.25,2025-04-07 09:32:00,605.5,SL_Short_03,-125.00,11.40,-136.40,0.00,0.00,Europe High,3,-1.00
264,ZW 03-26,2025-04-07 09:48:00,Short,605.5,2025-04-07 09:52:00,607.25,SL_Short_01,-175.00,11.40,-186.40,-125.00,0.00,Asia High,1,-1.00
265,ZW 03-26,2025-04-07 10:01:00,Short,609.25,2025-04-07 10:01:00,609.75,SL_Short_01,-50.00,11.40,-61.40,0.00,0.00,USA High,1,-1.00
266,ZW 03-26,2025-04-07 10:11:00,Short,611,2025-04-07 10:11:00,611.5,SL_Short_02,-50.00,11.40,-61.40,0.00,0.00,USA High,2,-1.00
267.1,ZW 03-26,2025-04-07 10:35:00,Short,610.943519802743,2025-04-07 11:22:00,604.5,TP1_Short_03,322.18,5.70,316.48,0.00,619.35,USA High,3,1.57
267.2,ZW 03-26,2025-04-07 10:35:00,Short,610.943519802743,2025-04-08 03:00:00,610.943519802743,SL_Short_03,0.00,5.70,-5.70,0.00,622.18,USA High,3,0.00
268.1,ZW 03-26,2025-04-10 08:22:00,Short,613.25,2025-04-10 08:42:00,610.75,TP1_Short_04,125.00,5.70,119.30,-25.00,225.00,USA High,4,1.67
268.2,ZW 03-26,2025-04-10 08:22:00,Short,613.25,2025-04-11 04:51:00,613.25,SL_Short_04,0.00,5.70,-5.70,-25.00,612.50,USA High,4,0.00
269,ZW 03-26,2025-04-11 06:11:00,Short,614.25,2025-04-11 08:28:00,615.25,SL_Short_05,-100.00,11.40,-111.40,-75.00,225.00,USA High,5,-1.00
270,ZW 03-26,2025-04-11 08:41:00,Short,616,2025-04-11 09:31:00,617,SL_Short_01,-100.00,11.40,-111.40,-25.00,0.00,Europe High,1,-1.00
271.1,ZW 03-26,2025-04-11 09:52:00,Short,619.713665476044,2025-04-11 10:18:00,616.25,TP1_Short_02,173.18,5.70,167.48,-53.63,296.37,Europe High,2,0.68
271.2,ZW 03-26,2025-04-11 09:52:00,Short,619.713665476044,2025-04-11 11:03:00,619.713665476044,SL_Short_02,0.00,5.70,-5.70,-53.63,296.37,Europe High,2,0.00
272.1,ZW 03-26,2025-04-11 13:28:00,Short,621.626856211518,2025-04-13 20:03:00,617.5,TP1_Short_03,206.34,5.70,200.64,-37.31,412.69,Europe High,3,1.27
272.2,ZW 03-26,2025-04-11 13:28:00,Short,621.626856211518,2025-04-14 10:57:00,610.25,TP2_Short_03,568.84,5.70,563.14,-37.31,531.34,Europe High,3,3.50
273.1,ZW 03-26,2025-04-15 08:16:00,Long,610.5,2025-04-15 09:32:00,612.75,TP1_Long_01,112.50,5.70,106.80,-25.00,200.00,Asia Low,1,2.25
273.2,ZW 03-26,2025-04-15 08:16:00,Long,610.5,2025-04-15 09:45:00,610.5,SL_Long_01,0.00,5.70,-5.70,-25.00,237.50,Asia Low,1,0.00
274,ZW 03-26,2025-04-15 10:03:00,Long,609.5,2025-04-15 10:03:00,609.25,SL_Long_02,-25.00,11.40,-36.40,0.00,0.00,Asia Low,2,-1.00
275,ZW 03-26,2025-04-15 10:12:00,Long,608,2025-04-15 10:12:00,607.5,SL_Long_01,-50.00,11.40,-61.40,0.00,0.00,USA Low,1,-1.00
276.1,ZW 03-26,2025-04-15 10:38:00,Long,607.75,2025-04-15 10:57:00,611,TP1_Long_02,162.50,5.70,156.80,-50.00,325.00,USA Low,2,1.08
276.2,ZW 03-26,2025-04-15 10:38:00,Long,607.75,2025-04-15 12:42:00,607.75,SL_Long_02,0.00,5.70,-5.70,-50.00,325.00,USA Low,2,0.00
277,ZW 03-26,2025-04-16 01:30:00,Long,604.75,2025-04-16 01:38:00,604,SL_Long_03,-75.00,11.40,-86.40,-50.00,0.00,USA Low,3,-1.00
278.1,ZW 03-26,2025-04-16 02:26:00,Long,603.5,2025-04-16 03:55:00,605.75,TP1_Long_04,112.50,5.70,106.80,-25.00,175.00,USA Low,4,2.25
278.2,ZW 03-26,2025-04-16 02:26:00,Long,603.5,2025-04-17 02:41:00,617.5,TP2_Long_04,700.00,5.70,694.30,-25.00,687.50,USA Low,4,14.00
279,ZW 03-26,2025-04-17 09:41:00,Short,620.631739572736,2025-04-17 09:48:00,621.5,SL_Short_01,-86.83,11.40,-98.23,-36.83,13.17,Europe High,1,-1.00
280,ZW 03-26,2025-04-21 00:58:00,Long,612.75,2025-04-21 01:31:00,612.5,SL_Long_01,-25.00,11.40,-36.40,0.00,50.00,USA Low,1,-1.00
281,ZW 03-26,2025-04-21 10:17:00,Long,611,2025-04-21 10:29:00,610,SL_Long_02,-100.00,11.40,-111.40,-50.00,50.00,USA Low,2,-1.00
282,ZW 03-26,2025-04-21 10:46:00,Long,610.060763888889,2025-04-21 11:07:00,609,SL_Long_03,-106.08,11.40,-117.48,-56.08,168.92,USA Low,3,-1.00
283,ZW 03-26,2025-04-21 11:52:00,Long,608.25,2025-04-21 12:01:00,607.5,SL_Long_04,-75.00,11.40,-86.40,-25.00,25.00,USA Low,4,-1.00
284,ZW 03-26,2025-04-21 12:18:00,Long,607.5,2025-04-21 12:20:00,607,SL_Long_05,-50.00,11.40,-61.40,-25.00,0.00,USA Low,5,-1.00
285,ZW 03-26,2025-04-21 12:44:00,Long,606.5,2025-04-21 12:44:00,606.25,SL_Long_06,-25.00,11.40,-36.40,0.00,0.00,USA Low,6,-1.00
286,ZW 03-26,2025-04-21 13:33:00,Long,606,2025-04-21 13:41:00,605.25,SL_Long_07,-75.00,11.40,-86.40,-25.00,0.00,USA Low,7,-1.00
287,ZW 03-26,2025-04-21 13:54:00,Long,605.25,2025-04-21 13:55:00,604.75,SL_Long_08,-50.00,11.40,-61.40,-25.00,0.00,USA Low,8,-1.00
288,ZW 03-26,2025-04-21 14:15:00,Long,604.750478927203,2025-04-22 04:47:00,603.75,SL_Long_09,-100.05,11.40,-111.45,-50.05,224.95,USA Low,9,-1.00
289.1,ZW 03-26,2025-04-22 04:54:00,Long,603.75,2025-04-22 05:05:00,605.25,TP1_Long_10,75.00,5.70,69.30,0.00,150.00,USA Low,10,1.00
289.2,ZW 03-26,2025-04-22 04:54:00,Long,603.75,2025-04-22 07:18:00,603.75,SL_Long_10,0.00,5.70,-5.70,0.00,150.00,USA Low,10,0.00
290,ZW 03-26,2025-04-22 08:09:00,Long,601.25,2025-04-22 08:15:00,600.75,SL_Long_11,-50.00,11.40,-61.40,-25.00,0.00,USA Low,11,-1.00
291,ZW 03-26,2025-04-22 09:31:00,Long,600.397671568627,2025-04-22 09:31:00,599.5,SL_Long_12,-89.77,11.40,-101.17,0.00,0.00,USA Low,12,-1.00
292.1,ZW 03-26,2025-04-22 09:36:00,Long,599,2025-04-22 10:07:00,602.5,TP1_Long_13,175.00,5.70,169.30,-50.00,275.00,USA Low,13,1.75
292.2,ZW 03-26,2025-04-22 09:36:00,Long,599,2025-04-23 08:11:00,599,SL_Long_13,0.00,5.70,-5.70,-50.00,437.50,USA Low,13,0.00
293,ZW 03-26,2025-04-23 11:48:00,Long,598.5,2025-04-23 11:59:00,597.5,SL_Long_14,-100.00,11.40,-111.40,-75.00,50.00,USA Low,14,-1.00
294,ZW 03-26,2025-04-23 12:39:00,Long,597.5,2025-04-23 12:52:00,596.5,SL_Long_15,-100.00,11.40,-111.40,-75.00,0.00,USA Low,15,-1.00
295,ZW 03-26,2025-04-23 13:42:00,Long,597,2025-04-23 14:16:00,595.75,SL_Long_16,-125.00,11.40,-136.40,-100.00,25.00,USA Low,16,-1.00
296,ZW 03-26,2025-04-24 03:44:00,Long,592.5,2025-04-24 03:44:00,592.25,SL_Long_01,-25.00,11.40,-36.40,0.00,0.00,Europe Low,1,-1.00
297.1,ZW 03-26,2025-04-24 12:35:00,Long,592.5,2025-04-24 13:33:00,595,TP1_Long_02,125.00,5.70,119.30,-25.00,250.00,Europe Low,2,1.67
297.2,ZW 03-26,2025-04-24 12:35:00,Long,592.5,2025-04-28 01:59:00,592.5,SL_Long_02,0.00,5.70,-5.70,-25.00,487.50,Europe Low,2,0.00
298,ZW 03-26,2025-04-28 03:00:00,Long,591.5,2025-04-28 03:05:00,591,SL_Long_01,-50.00,11.40,-61.40,-25.00,0.00,Asia Low,1,-1.00
299,ZW 03-26,2025-04-28 04:50:00,Long,590,2025-04-28 04:55:00,589.25,SL_Long_02,-75.00,11.40,-86.40,-50.00,0.00,Asia Low,2,-1.00
300,ZW 03-26,2025-04-28 05:24:00,Long,589.263239875389,2025-04-28 07:32:00,588.5,SL_Long_03,-76.32,11.40,-87.72,-51.32,73.68,Asia Low,3,-1.00
301,ZW 03-26,2025-04-28 07:48:00,Long,587.25,2025-04-28 07:48:00,587,SL_Long_04,-25.00,11.40,-36.40,0.00,0.00,Asia Low,4,-1.00
302,ZW 03-26,2025-04-28 08:15:00,Long,586.25,2025-04-28 08:20:00,585.75,SL_Long_01,-50.00,11.40,-61.40,-25.00,25.00,Europe Low,1,-1.00
303,ZW 03-26,2025-04-28 09:32:00,Long,586.512614678899,2025-04-28 09:33:00,585.25,SL_Long_02,-126.26,11.40,-137.66,-26.26,0.00,Europe Low,2,-1.00
304,ZW 03-26,2025-04-28 10:14:00,Long,581.5,2025-04-28 10:31:00,580,SL_Long_01,-150.00,11.40,-161.40,-100.00,75.00,USA Low,1,-1.00
305,ZW 03-26,2025-04-29 11:06:00,Long,579.5,2025-04-29 11:13:00,578.75,SL_Long_02,-75.00,11.40,-86.40,-50.00,0.00,USA Low,2,-1.00
306,ZW 03-26,2025-04-29 11:17:00,Long,578.25,2025-04-29 11:17:00,578,SL_Long_03,-25.00,11.40,-36.40,0.00,0.00,USA Low,3,-1.00
307,ZW 03-26,2025-04-29 11:34:00,Long,578.278822961891,2025-04-29 12:16:00,577,SL_Long_04,-127.88,11.40,-139.28,-102.88,47.12,USA Low,4,-1.00
308,ZW 03-26,2025-04-29 12:35:00,Long,576.75,2025-04-30 02:12:00,576.25,SL_Long_05,-50.00,11.40,-61.40,-25.00,325.00,USA Low,5,-1.00
309,ZW 03-26,2025-04-30 10:45:00,Short,590.665757381258,2025-04-30 10:47:00,591.25,SL_Short_01,-58.42,11.40,-69.82,-8.42,16.58,Europe High,1,-1.00
310,ZW 03-26,2025-04-30 10:58:00,Short,591.5,2025-04-30 11:03:00,592.25,SL_Short_02,-75.00,11.40,-86.40,-50.00,0.00,Europe High,2,-1.00
311.1,ZW 03-26,2025-04-30 11:19:00,Short,591.25,2025-04-30 12:41:00,586,TP1_Short_03,262.50,5.70,256.80,-50.00,525.00,Europe High,3,1.75
311.2,ZW 03-26,2025-04-30 11:19:00,Short,591.25,2025-04-30 14:02:00,583,TP2_Short_03,412.50,5.70,406.80,-50.00,525.00,Europe High,3,2.75
312.1,ZW 03-26,2025-05-01 10:06:00,Short,588.5,2025-05-01 10:13:00,586.75,TP1_Short_01,87.50,5.70,81.80,-25.00,150.00,Asia High,1,0.88
312.2,ZW 03-26,2025-05-01 10:06:00,Short,588.5,2025-05-01 10:22:00,588.5,SL_Short_01,0.00,5.70,-5.70,-25.00,150.00,Asia High,1,0.00
313.1,ZW 03-26,2025-05-01 10:38:00,Short,589.459059233449,2025-05-01 10:55:00,587.25,TP1_Short_02,110.45,5.70,104.75,-4.09,220.91,Asia High,2,0.86
313.2,ZW 03-26,2025-05-01 10:38:00,Short,589.459059233449,2025-05-01 12:06:00,583.5,TP2_Short_02,297.95,5.70,292.25,-4.09,260.45,Asia High,2,2.31
314,ZW 03-26,2025-05-02 04:07:00,Short,587.975,2025-05-02 04:21:00,588.75,SL_Short_01,-77.50,11.40,-88.90,-52.50,72.50,Asia High,1,-1.00
315,ZW 03-26,2025-05-02 04:46:00,Short,588.75,2025-05-02 04:48:00,589.25,SL_Short_02,-50.00,11.40,-61.40,-25.00,0.00,Asia High,2,-1.00
316,ZW 03-26,2025-05-02 05:35:00,Short,589.5,2025-05-02 05:44:00,590,SL_Short_03,-50.00,11.40,-61.40,-25.00,0.00,Asia High,3,-1.00
317,ZW 03-26,2025-05-02 06:10:00,Short,590.237980769231,2025-05-02 07:20:00,591,SL_Short_01,-76.20,11.40,-87.60,-51.20,173.80,USA High,1,-1.00
318,ZW 03-26,2025-05-02 07:35:00,Short,591.280911062907,2025-05-02 07:49:00,592.25,SL_Short_02,-96.91,11.40,-108.31,-71.91,28.09,USA High,2,-1.00
319,ZW 03-26,2025-05-02 08:08:00,Short,594.75,2025-05-02 08:08:00,595,SL_Short_03,-25.00,11.40,-36.40,0.00,0.00,USA High,3,-1.00
320,ZW 03-26,2025-05-02 09:34:00,Short,598.5,2025-05-02 09:34:00,598.75,SL_Short_01,-25.00,11.40,-36.40,0.00,0.00,Asia High,1,-1.00
321.1,ZW 03-26,2025-05-02 09:54:00,Short,598.75,2025-05-02 11:30:00,594.5,TP1_Short_02,212.50,5.70,206.80,-75.00,425.00,Asia High,2,2.13
321.2,ZW 03-26,2025-05-02 09:54:00,Short,598.75,2025-05-04 20:01:00,598.75,SL_Short_02,0.00,5.70,-5.70,-75.00,425.00,Asia High,2,0.00
322,ZW 03-26,2025-05-05 05:01:00,Long,596.75,2025-05-05 05:12:00,596,SL_Long_01,-75.00,11.40,-86.40,-50.00,75.00,Asia Low,1,-1.00
323,ZW 03-26,2025-05-05 05:15:00,Long,594.5,2025-05-05 05:16:00,593.75,SL_Long_02,-75.00,11.40,-86.40,-25.00,0.00,Asia Low,2,-1.00
324,ZW 03-26,2025-05-05 06:20:00,Long,593.59375,2025-05-05 06:37:00,593,SL_Long_03,-59.38,11.40,-70.78,-34.38,15.63,Asia Low,3,-1.00
325,ZW 03-26,2025-05-05 06:59:00,Long,592.25,2025-05-05 06:59:00,591.75,SL_Long_04,-50.00,11.40,-61.40,0.00,0.00,Asia Low,4,-1.00
326,ZW 03-26,2025-05-05 07:24:00,Long,593.044404973357,2025-05-05 09:34:00,591.25,SL_Long_05,-179.44,11.40,-190.84,-129.44,95.56,Asia Low,5,-1.00
327,ZW 03-26,2025-05-05 09:48:00,Long,590.25,2025-05-05 09:48:00,589.75,SL_Long_06,-50.00,11.40,-61.40,0.00,0.00,Asia Low,6,-1.00
