ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
24,MHG 03-26,2025-12-12 02:13:00,Short,5.513,2025-12-12 02:14:00,5.519,SL_Short_01,-90.00,9.24,-99.24,-90.00,0.00,Asia High,1,-1.00
25,MHG 03-26,2025-12-12 02:25:00,Short,5.51945918367347,2025-12-12 02:30:00,5.527,SL_Short_02,-94.26,7.70,-101.96,-94.26,11.99,Asia High,2,-1.00
26,MHG 03-26,2025-12-12 02:37:00,Short,5.5249512195122,2025-12-12 03:20:00,5.4925,TP1_Short_03,486.77,9.24,477.53,-1.46,988.54,Asia High,3,5.32
26.2,MHG 03-26,2025-12-12 02:37:00,Short,5.5249512195122,2025-12-12 03:41:00,5.492,TP2_Short_03,494.27,9.24,485.03,-1.46,988.54,Asia High,3,5.40
27,MHG 03-26,2025-12-12 08:13:00,Long,5.4635,2025-12-12 09:01:00,5.4515,SL_Long_01,-90.00,4.62,-94.62,-93.75,33.75,Asia Low,1,-1.00
28.1,MHG 03-26,2025-12-12 10:41:00,Short,5.51544023323615,2025-12-12 11:05:00,5.493,TP1_Short_01,56.10,1.54,54.56,-35.30,119.70,Europe High,1,0.64
28.2,MHG 03-26,2025-12-12 10:41:00,Short,5.51544023323615,2025-12-12 11:22:00,5.4485,TP2_Short_01,167.35,1.54,165.81,-35.30,168.60,Europe High,1,1.91
29,MHG 03-26,2025-12-12 11:34:00,Long,5.4025,2025-12-12 11:54:00,5.3935,SL_Long_01,-90.00,6.16,-96.16,-90.00,260.00,USA Low,1,-1.00
30,MHG 03-26,2025-12-12 11:55:00,Long,5.3735,2025-12-12 11:55:00,5.3725,SL_Long_02,-160.00,98.56,-258.56,-160.00,0.00,USA Low,2,-1.00
31,MHG 03-26,2025-12-12 11:59:00,Long,5.35357899807322,2025-12-12 12:01:00,5.3365,SL_Long_01,-85.39,3.08,-88.47,-85.39,0.00,USA Low,1,-1.00
