ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
6,M2K 03-26,2025-12-22 09:54:00,Short,2561.2,2025-12-22 09:57:00,2562,SL_Short_06,-40.00,18.20,-58.20,-40.00,0.00,Europe High,6,-1.00
7,M2K 03-26,2025-12-22 10:17:00,Short,2563.18601769911,2025-12-22 10:32:00,2565.1,SL_Short_07,-38.28,7.28,-45.56,-38.28,49.72,Europe High,7,-1.00
8,M2K 03-26,2025-12-23 08:32:00,Long,2569.32873563218,2025-12-23 09:02:00,2568,SL_Long_01,-33.22,9.10,-42.32,-33.22,26.78,Asia Low,1,-1.00
9,M2K 03-26,2025-12-23 09:15:00,Long,2568.3198630137,2025-12-23 09:22:00,2567.4,SL_Long_02,-32.20,12.74,-44.94,-32.20,6.30,Asia Low,2,-1.00
10,M2K 03-26,2025-12-23 09:31:00,Long,2568.05839694656,2025-12-23 09:36:00,2566.3,SL_Long_03,-35.17,7.28,-42.45,-37.17,20.83,Asia Low,3,-1.00
11,M2K 03-26,2025-12-23 09:50:00,Long,2563.21160409556,2025-12-23 09:53:00,2561.7,SL_Long_04,-30.23,7.28,-37.51,-30.23,5.77,Asia Low,4,-1.00
12,M2K 03-26,2025-12-23 09:55:00,Long,2561.5,2025-12-23 09:59:00,2560.9,SL_Long_05,-30.00,18.20,-48.20,-30.00,50.00,Asia Low,5,-1.00
13,M2K 03-26,2025-12-23 10:16:00,Long,2558.8,2025-12-23 10:32:00,2568.4,TP1_Long_01,144.00,5.46,138.54,-10.00,242.50,USA Low,1,4.80
13.2,M2K 03-26,2025-12-23 10:16:00,Long,2558.8,2025-12-23 11:03:00,2558.8,SL_Long_01,0.00,3.64,-3.64,-10.00,242.50,USA Low,1,0.00
14.1,M2K 03-26,2025-12-23 11:12:00,Long,2556.40800744879,2025-12-23 11:37:00,2564.8,TP1_Long_02,41.96,1.82,40.14,-17.08,84.92,USA Low,2,1.16
14.2,M2K 03-26,2025-12-23 11:12:00,Long,2556.40800744879,2025-12-23 12:30:00,2556.40800744879,SL_Long_02,0.00,1.82,-1.82,-17.08,84.92,USA Low,2,0.00
15,M2K 03-26,2025-12-24 03:55:00,Long,2553.52706766917,2025-12-24 04:46:00,2555.5,TP1_Long_03,39.46,7.28,32.18,-25.45,72.55,USA Low,3,0.85
15.2,M2K 03-26,2025-12-24 03:55:00,Long,2553.52706766917,2025-12-24 10:31:00,2553.52706766917,SL_Long_03,0.00,5.46,-5.46,-25.45,94.09,USA Low,3,0.00
16,M2K 03-26,2025-12-25 20:14:00,Short,2566.8,2025-12-25 20:20:00,2567.5,SL_Short_01,-45.50,23.66,-69.16,-45.50,0.00,USA High,1,-1.00
17,M2K 03-26,2025-12-25 20:31:00,Short,2567.4,2025-12-25 21:15:00,2565.5,TP1_Short_02,66.50,12.74,53.76,-14.00,140.00,USA High,2,1.58
17.2,M2K 03-26,2025-12-25 20:31:00,Short,2567.4,2025-12-26 10:44:00,2548.3,TP2_Short_02,668.50,12.74,655.76,-14.00,672.00,USA High,2,15.92
18,M2K 03-26,2025-12-26 10:48:00,Long,2550.5,2025-12-26 10:52:00,2547.8,SL_Long_01,-40.50,5.46,-45.96,-40.50,13.50,USA Low,1,-1.00
19,M2K 03-26,2025-12-26 10:55:00,Long,2549.1,2025-12-26 11:02:00,2546.7,SL_Long_02,-60.00,9.10,-69.10,-60.00,37.50,USA Low,2,-1.00
20,M2K 03-26,2025-12-26 11:23:00,Long,2543.91370056497,2025-12-26 18:00:00,2553.9,Exit on session close,149.79,5.46,144.33,-4.71,151.29,USA Low,3,2.69
1,M2K 03-26,2025-12-15 04:45:00,Short,2588.6,2025-12-15 04:45:00,2588.7,SL_Short_01,-10.00,36.40,-46.40,-10.00,0.00,Europe High,1,-1.00
2,M2K 03-26,2025-12-15 04:49:00,Short,2588.2,2025-12-15 05:05:00,2589,SL_Short_02,-24.00,10.92,-34.92,-24.00,42.00,Europe High,2,-1.00
3,M2K 03-26,2025-12-15 05:12:00,Short,2589.7,2025-12-15 05:12:00,2589.9,SL_Short_03,-21.00,38.22,-59.22,-21.00,73.50,Europe High,3,-1.00
4,M2K 03-26,2025-12-15 05:15:00,Short,2591.3,2025-12-15 05:15:00,2591.5,SL_Short_04,-57.00,103.74,-160.74,-85.50,0.00,Europe High,4,-1.00
5,M2K 03-26,2025-12-15 05:33:00,Short,2590.47278481013,2025-12-15 05:54:00,2592.7,SL_Short_05,-33.41,5.46,-38.87,-33.41,0.00,Europe High,5,-1.00
6,M2K 03-26,2025-12-15 06:10:00,Short,2592.24285714286,2025-12-15 06:15:00,2593.2,SL_Short_06,-28.71,10.92,-39.63,-28.71,1.29,Europe High,6,-1.00
7,M2K 03-26,2025-12-15 06:18:00,Short,2593,2025-12-15 06:19:00,2593.8,SL_Short_07,-44.00,20.02,-64.02,-44.00,0.00,Europe High,7,-1.60
8,M2K 03-26,2025-12-15 10:58:00,Long,2572.3,2025-12-15 10:59:00,2570.7,SL_Long_01,-32.00,7.28,-39.28,-32.00,10.00,USA Low,1,-1.00
9,M2K 03-26,2025-12-15 11:08:00,Long,2571.41144708423,2025-12-15 11:10:00,2571.3,SL_Long_02,-1.11,3.64,-4.75,-4.11,40.89,USA Low,2,-1.00
10,M2K 03-26,2025-12-15 11:34:00,Long,2561.10220356768,2025-12-15 12:37:00,2557,SL_Long_03,-41.02,3.64,-44.66,-41.02,79.98,USA Low,3,-1.00
11,M2K 03-26,2025-12-15 12:42:00,Long,2555.10453752182,2025-12-15 12:44:00,2552.8,SL_Long_04,-34.57,5.46,-40.03,-34.57,7.43,USA Low,4,-1.00
12,M2K 03-26,2025-12-15 12:58:00,Long,2555.6,2025-12-15 14:28:00,2551.7,SL_Long_05,-39.00,3.64,-42.64,-39.00,65.00,USA Low,5,-1.00
13,M2K 03-26,2025-12-15 14:41:00,Long,2553.60045558087,2025-12-15 19:27:00,2551.3,SL_Long_06,-34.51,5.46,-39.97,-34.51,134.99,USA Low,6,-1.00
14,M2K 03-26,2025-12-15 19:33:00,Long,2550,2025-12-15 19:33:00,2549.8,SL_Long_07,-94.00,171.08,-265.08,-94.00,0.00,USA Low,7,-1.00
15,M2K 03-26,2025-12-15 19:41:00,Long,2548.1,2025-12-15 19:50:00,2547.1,SL_Long_08,-50.00,18.20,-68.20,-50.00,15.00,USA Low,8,-1.11
16,M2K 03-26,2025-12-15 20:06:00,Long,2546.21238095238,2025-12-15 20:10:00,2544.3,SL_Long_09,-38.25,7.28,-45.53,-38.25,7.75,USA Low,9,-1.00
17,M2K 03-26,2025-12-15 20:16:00,Long,2543.90697674418,2025-12-15 20:17:00,2542.7,SL_Long_10,-42.24,12.74,-54.98,-42.24,0.00,USA Low,10,-1.00
18,M2K 03-26,2025-12-15 20:20:00,Long,2544.34204545455,2025-12-15 21:36:00,2542.6,SL_Long_11,-43.55,9.10,-52.65,-43.55,91.45,USA Low,11,-1.00
19,M2K 03-26,2025-12-15 21:49:00,Long,2537.2,2025-12-16 00:48:00,2545,TP1_Long_12,117.00,5.46,111.54,-25.00,200.00,USA Low,12,3.12
19.2,M2K 03-26,2025-12-15 21:49:00,Long,2537.2,2025-12-16 12:38:00,2537.2,SL_Long_12,0.00,3.64,-3.64,-25.00,288.00,USA Low,12,0.00
20,M2K 03-26,2025-12-16 12:48:00,Long,2537.35888077859,2025-12-16 13:39:00,2534.4,SL_Long_01,-88.77,10.92,-99.69,-88.77,175.23,USA Low,1,-1.00
21,M2K 03-26,2025-12-16 13:42:00,Long,2533.5,2025-12-16 13:42:00,2533.3,SL_Long_02,-100.00,182.00,-282.00,-100.00,0.00,USA Low,2,-1.00
22,M2K 03-26,2025-12-16 13:51:00,Long,2533.8,2025-12-16 13:57:00,2531.6,SL_Long_03,-55.00,9.10,-64.10,-55.00,5.00,USA Low,3,-1.00
23,M2K 03-26,2025-12-17 04:46:00,Short,2544.5,2025-12-17 05:19:00,2545.3,SL_Short_01,-64.00,29.12,-93.12,-64.00,232.00,Asia High,1,-1.00
24,M2K 03-26,2025-12-17 05:21:00,Short,2545.6,2025-12-17 05:23:00,2546,SL_Short_02,-92.00,83.72,-175.72,-92.00,92.00,Asia High,2,-1.00
25,M2K 03-26,2025-12-17 05:35:00,Short,2544.98493150685,2025-12-17 05:47:00,2546.3,SL_Short_03,-85.48,23.66,-109.14,-85.48,70.52,Asia High,3,-1.00
26,M2K 03-26,2025-12-17 05:57:00,Short,2547.19411764706,2025-12-17 06:14:00,2547.4,SL_Short_04,-90.59,160.16,-250.75,-134.59,569.41,Asia High,4,-1.00
27,M2K 03-26,2025-12-17 06:33:00,Short,2547.32013888889,2025-12-17 06:52:00,2548.3,SL_Short_05,-88.19,32.76,-120.95,-88.19,145.81,Asia High,5,-1.00
28,M2K 03-26,2025-12-17 06:55:00,Short,2548.6,2025-12-17 06:57:00,2548.8,SL_Short_06,-91.00,165.62,-256.62,-91.00,136.50,Asia High,6,-1.00
29,M2K 03-26,2025-12-17 07:00:00,Short,2548.6,2025-12-17 08:35:00,2549.1,SL_Short_07,-60.00,43.68,-103.68,-60.00,444.00,Asia High,7,-1.00
30,M2K 03-26,2025-12-17 08:37:00,Short,2549.8,2025-12-17 08:37:00,2550,SL_Short_08,-100.00,182.00,-282.00,-100.00,0.00,Asia High,8,-1.00
31,M2K 03-26,2025-12-17 08:53:00,Short,2551.29803921569,2025-12-17 08:55:00,2551.9,SL_Short_09,-60.20,36.40,-96.60,-60.20,0.00,Asia High,9,-1.00
32,M2K 03-26,2025-12-17 09:02:00,Short,2551,2025-12-17 09:16:00,2552.1,SL_Short_10,-55.00,18.20,-73.20,-55.00,135.00,Asia High,10,-1.00
33,M2K 03-26,2025-12-17 09:20:00,Short,2550.68237885463,2025-12-17 09:59:00,2552.6,SL_Short_11,-57.53,10.92,-68.45,-57.53,116.47,Asia High,11,-1.00
34,M2K 03-26,2025-12-17 12:11:00,Long,2532.43229792919,2025-12-17 12:13:00,2528.3,SL_Long_01,-41.32,3.64,-44.96,-41.32,0.68,Asia Low,1,-1.00
35,M2K 03-26,2025-12-17 12:29:00,Long,2527.90353672755,2025-12-17 12:35:00,2524.3,SL_Long_02,-54.05,5.46,-59.51,-54.05,7.45,USA Low,2,-1.00
36,M2K 03-26,2025-12-17 12:39:00,Long,2525.1,2025-12-17 12:41:00,2522.7,SL_Long_03,-36.00,5.46,-41.46,-36.00,3.00,USA Low,3,-1.00
37,M2K 03-26,2025-12-17 12:46:00,Long,2525.20075685904,2025-12-17 12:52:00,2521.3,SL_Long_04,-39.01,3.64,-42.65,-39.01,23.99,USA Low,4,-1.00
38,M2K 03-26,2025-12-17 12:56:00,Long,2523.28282988871,2025-12-17 13:26:00,2535.9,TP1_Long_05,126.17,3.64,122.53,-17.66,254.34,USA Low,5,2.76
38.2,M2K 03-26,2025-12-17 12:56:00,Long,2523.28282988871,2025-12-17 13:55:00,2523.28282988871,SL_Long_05,0.00,3.64,-3.64,-17.66,254.34,USA Low,5,0.00
39,M2K 03-26,2025-12-17 14:28:00,Long,2522.3023364486,2025-12-17 14:41:00,2519.2,SL_Long_06,-93.07,10.92,-103.99,-93.07,23.93,USA Low,6,-1.00
40,M2K 03-26,2025-12-17 15:02:00,Long,2516.20053846154,2025-12-17 15:07:00,2514,SL_Long_07,-88.02,14.56,-102.58,-88.02,7.98,USA Low,7,-1.00
41,M2K 03-26,2025-12-17 15:21:00,Long,2514.9,2025-12-17 16:27:00,2513,SL_Long_08,-85.50,16.38,-101.88,-85.50,247.50,USA Low,8,-1.00
42,M2K 03-26,2025-12-17 17:00:00,Long,2509.32007972098,2025-12-18 09:31:00,2527.2,TP1_Long_09,268.20,5.46,262.74,0.00,539.40,USA Low,9,2.96
42.2,M2K 03-26,2025-12-17 17:00:00,Long,2509.32007972098,2025-12-19 18:00:00,2549.8,Exit on session close,607.20,5.46,601.74,0.00,676.20,USA Low,9,6.70
1,M2K 03-26,2025-12-08 06:13:00,Short,2552.9,2025-12-08 06:34:00,2554.1,SL_Short_01,-60.00,18.20,-78.20,-60.00,45.00,Europe High,1,-1.00
2,M2K 03-26,2025-12-08 06:35:00,Short,2554.6,2025-12-08 06:36:00,2554.8,SL_Short_02,-100.00,182.00,-282.00,-100.00,100.00,Europe High,2,-1.00
3,M2K 03-26,2025-12-08 06:45:00,Short,2554.4,2025-12-08 06:46:00,2554.9,SL_Short_03,-67.50,49.14,-116.64,-67.50,0.00,Europe High,3,-1.00
4,M2K 03-26,2025-12-08 06:51:00,Short,2555.1,2025-12-08 06:51:00,2555.3,SL_Short_04,-100.00,182.00,-282.00,-100.00,0.00,Europe High,4,-1.00
5,M2K 03-26,2025-12-08 07:09:00,Short,2554.79606299212,2025-12-08 07:15:00,2555.6,SL_Short_05,-64.31,29.12,-93.43,-64.31,15.69,Europe High,5,-1.00
6,M2K 03-26,2025-12-08 07:37:00,Short,2554.82569444445,2025-12-08 07:53:00,2556.4,SL_Short_06,-70.84,16.38,-87.22,-70.84,0.00,Europe High,6,-1.00
