ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
4.2,MES 03-26,2025-12-23 10:07:00,Long,6916.5,2025-12-23 10:32:00,6935.75,TP2_Long_02,192.50,3.64,188.86,-55.00,195.00,Asia Low,2,2.75
5,MES 03-26,2025-12-24 08:35:00,Short,6959.49769850403,2025-12-24 09:31:00,6961,SL_Short_01,-45.07,10.92,-55.99,-45.07,82.43,Asia High,1,-1.00
6,MES 03-26,2025-12-24 10:10:00,Short,6961.5,2025-12-24 10:31:00,6957.75,TP1_Short_02,56.25,5.46,50.79,-22.50,120.00,Asia High,2,1.25
6.2,MES 03-26,2025-12-24 10:10:00,Short,6961.5,2025-12-24 10:32:00,6961.5,SL_Short_02,0.00,5.46,-5.46,-22.50,120.00,Asia High,2,0.00
7,MES 03-26,2025-12-24 10:42:00,Short,6961.74992071043,2025-12-24 10:42:00,6964,SL_Short_03,-56.25,9.10,-65.35,-56.25,12.50,USA High,3,-1.00
8,MES 03-26,2025-12-24 11:26:00,Short,6970.24590195475,2025-12-24 11:43:00,6972.5,SL_Short_04,-67.62,10.92,-78.54,-67.62,14.88,USA High,4,-1.00
9,MES 03-26,2025-12-24 12:20:00,Short,6978.5,2025-12-24 12:22:00,6979.75,SL_Short_05,-50.00,14.56,-64.56,-50.00,10.00,USA High,5,-1.00
10,MES 03-26,2025-12-24 12:55:00,Short,6984.49993465761,2025-12-24 13:07:00,6985.75,SL_Short_06,-50.00,14.56,-64.56,-50.00,40.00,USA High,6,-1.00
11,MES 03-26,2025-12-24 13:22:00,Short,6985,2025-12-24 13:31:00,6986.75,SL_Short_07,-43.75,9.10,-52.85,-43.75,75.00,USA High,7,-1.00
12,MES 03-26,2025-12-24 13:42:00,Short,6986.24882824312,2025-12-25 19:15:00,6988.25,SL_Short_08,-50.03,9.10,-59.13,-50.03,231.22,USA High,8,-1.00
13,MES 03-26,2025-12-26 04:21:00,Long,6975.25212636695,2025-12-26 09:22:00,6982.5,TP1_Long_01,144.96,7.28,137.68,-26.32,262.43,Asia Low,1,2.76
13.2,MES 03-26,2025-12-26 04:21:00,Long,6975.25212636695,2025-12-26 11:13:00,6975.25212636695,SL_Long_01,0.00,5.46,-5.46,-26.32,281.22,Asia Low,1,0.00
1,MES 03-26,2025-12-15 05:05:00,Short,6914.2435207824,2025-12-15 05:13:00,6916.75,SL_Short_01,-25.06,3.64,-28.70,-25.06,12.44,Europe High,1,-1.00
2,MES 03-26,2025-12-15 05:25:00,Short,6917.25,2025-12-15 05:27:00,6919.75,SL_Short_02,-25.00,3.64,-28.64,-25.00,2.50,Europe High,2,-1.00
3,MES 03-26,2025-12-15 05:30:00,Short,6919.25,2025-12-15 05:46:00,6920.25,SL_Short_03,-35.00,12.74,-47.74,-35.00,43.75,Europe High,3,-1.00
4,MES 03-26,2025-12-15 06:09:00,Short,6922.25,2025-12-15 06:10:00,6923,SL_Short_04,-26.25,12.74,-38.99,-26.25,0.00,Europe High,4,-1.00
5,MES 03-26,2025-12-15 06:44:00,Short,6922.99123633622,2025-12-15 07:51:00,6925.5,SL_Short_05,-25.09,3.64,-28.73,-25.09,7.41,Europe High,5,-1.00
6,MES 03-26,2025-12-15 08:23:00,Short,6922.73362202976,2025-12-15 08:45:00,6926.75,SL_Short_06,-40.16,3.64,-43.80,-40.16,39.84,Europe High,6,-1.00
7,MES 03-26,2025-12-15 09:53:00,Short,6927.25,2025-12-15 10:02:00,6928.25,SL_Short_07,-30.00,10.92,-40.92,-30.00,45.00,Europe High,7,-1.00
8,MES 03-26,2025-12-15 10:20:00,Short,6929.75,2025-12-15 10:29:00,6930.75,SL_Short_08,-25.00,9.10,-34.10,-25.00,93.75,Europe High,8,-1.00
9.1,MES 03-26,2025-12-15 10:33:00,Short,6927.5,2025-12-15 10:35:00,6915.25,TP1_Short_09,61.25,1.82,59.43,-5.00,125.00,Europe High,9,1.23
9.2,MES 03-26,2025-12-15 10:33:00,Short,6927.5,2025-12-15 10:53:00,6901.5,TP2_Short_09,130.00,1.82,128.18,-5.00,131.25,Europe High,9,2.60
10.1,MES 03-26,2025-12-15 11:37:00,Long,6876.50844711672,2025-12-15 12:18:00,6895.5,TP1_Long_01,94.96,1.82,93.14,-42.58,192.42,USA Low,1,0.76
10.2,MES 03-26,2025-12-15 11:37:00,Long,6876.50844711672,2025-12-15 12:38:00,6876.50844711672,SL_Long_01,0.00,1.82,-1.82,-42.58,192.42,USA Low,1,0.00
11.1,MES 03-26,2025-12-16 11:37:00,Long,6846.51609579373,2025-12-16 11:56:00,6862.5,TP1_Long_01,79.92,1.82,78.10,-82.66,162.34,USA Low,1,0.56
