ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward,DeltaAtEntry,DeltaDirection,SessionDelta,DeltaAtTP1
33,MYM 03-25,2025-01-13 11:42:26,Short,42372,2025-01-13 11:44:04,42397,SL_Short_05,-75.00,10.80,-85.80,-150.00,42.00,Asia High,1,-1.00,0,1,0,0,1,6
33.2,MYM 03-25,2025-01-13 11:42:26,Short,42372,2025-01-13 11:44:04,42398,SL_Short_05,-78.00,10.80,-88.80,-150.00,42.00,Asia High,1,-1.04,0,1,0,0,1,6
34.1,MYM 03-25,2025-01-13 11:49:59,Short,42387,2025-01-13 12:39:40,42244,TP1_Short_06,71.50,1.80,69.70,-27.50,786.50,Asia High,1,5.30,0,1,0,0,1,1
34.2,MYM 03-25,2025-01-13 11:49:59,Short,42387,2025-01-13 12:39:40,42244,TP1_Short_06,357.50,9.00,348.50,-27.50,786.50,Asia High,1,26.48,0,1,0,0,1,5
34.3,MYM 03-25,2025-01-13 11:49:59,Short,42387,2025-01-13 13:59:39,42414,SL_Short_06,-40.50,5.40,-45.90,-67.50,786.50,Asia High,1,-3.00,0,1,0,0,1,3
34.4,MYM 03-25,2025-01-13 11:49:59,Short,42387,2025-01-13 13:59:39,42415,SL_Short_06,-28.00,3.60,-31.60,-67.50,786.50,Asia High,1,-2.07,0,1,0,0,1,2
35,MYM 03-25,2025-01-13 14:04:02,Short,42400,2025-01-13 14:08:01,42418,SL_Short_07,-27.00,5.40,-32.40,-144.00,224.00,Asia High,1,-0.50,0,1,0,0,1,3
35.2,MYM 03-25,2025-01-13 14:04:02,Short,42400,2025-01-13 14:08:01,42419,SL_Short_07,-123.50,23.40,-146.90,-144.00,224.00,Asia High,1,-2.29,0,1,0,0,1,13
36,MYM 03-25,2025-01-13 14:16:01,Short,42403,2025-01-13 14:30:21,42429,SL_Short_08,-78.00,10.80,-88.80,-143.00,203.50,Asia High,1,-6.00,0,1,0,0,1,6
36.2,MYM 03-25,2025-01-13 14:16:01,Short,42403,2025-01-13 14:30:21,42430,SL_Short_08,-67.50,9.00,-76.50,-143.00,203.50,Asia High,1,-5.19,0,1,0,0,1,5
37.1,MYM 03-25,2025-01-13 14:57:35,Short,42445,2025-01-13 15:41:50,42487,SL_Short_09,-21.00,1.80,-22.80,-147.00,227.50,Asia High,1,-1.00,0,1,0,0,1,1
37.2,MYM 03-25,2025-01-13 14:57:35,Short,42445,2025-01-13 15:41:50,42488,SL_Short_09,-129.00,10.80,-139.80,-147.00,227.50,Asia High,1,-6.14,0,1,0,0,1,6
38,MYM 03-25,2025-01-13 15:55:21,Short,42448,2025-01-13 16:18:12,42501,SL_Short_10,-159.00,10.80,-169.80,-159.00,81.00,Asia High,1,-1.00,0,1,0,0,1,6
39,MYM 03-25,2025-01-13 16:28:44,Short,42485,2025-01-13 16:51:01,42520,SL_Short_11,-52.50,5.40,-57.90,-140.00,148.00,Asia High,1,-3.00,0,1,0,0,1,3
39.2,MYM 03-25,2025-01-13 16:28:44,Short,42485,2025-01-13 16:51:01,42521,SL_Short_11,-90.00,9.00,-99.00,-140.00,148.00,Asia High,1,-5.14,0,1,0,0,1,5
40,MYM 03-25,2025-01-13 17:07:55,Short,42532,2025-01-13 17:26:14,42559,SL_Short_12,-108.00,14.40,-122.40,-148.50,49.50,Asia High,1,-8.00,0,1,0,0,1,8
40.2,MYM 03-25,2025-01-13 17:07:55,Short,42532,2025-01-13 17:26:14,42560,SL_Short_12,-42.00,5.40,-47.40,-148.50,49.50,Asia High,1,-3.11,0,1,0,0,1,3
41,MYM 03-25,2025-01-13 17:38:43,Short,42557,2025-01-13 19:00:01,42577,SL_Short_13,-20.00,3.60,-23.60,-320.00,304.00,Asia High,1,-4.44,0,1,0,0,1,2
41.2,MYM 03-25,2025-01-13 17:38:43,Short,42557,2025-01-13 19:00:01,42578,SL_Short_13,-315.00,54.00,-369.00,-320.00,304.00,Asia High,1,-70.00,0,1,0,0,1,30
42.1,MYM 03-25,2025-01-13 19:47:01,Short,42644,2025-01-13 19:55:39,42616,TP1_Short_03,14.00,1.80,12.20,-21.00,283.50,USA High,1,0.67,0,1,0,0,0,1
42.2,MYM 03-25,2025-01-13 19:47:01,Short,42644,2025-01-13 19:55:39,42616,TP1_Short_03,28.00,3.60,24.40,-21.00,283.50,USA High,1,1.33,0,1,0,0,0,2
42.3,MYM 03-25,2025-01-13 19:47:01,Short,42644,2025-01-13 19:55:40,42616,TP1_Short_03,14.00,1.80,12.20,-21.00,283.50,USA High,1,0.67,0,1,0,0,0,1
42.4,MYM 03-25,2025-01-13 19:47:01,Short,42644,2025-01-13 19:55:40,42616,TP1_Short_03,28.00,3.60,24.40,-21.00,283.50,USA High,1,1.33,0,1,0,0,0,2
42.5,MYM 03-25,2025-01-13 19:47:01,Short,42644,2025-01-13 19:55:40,42616,TP1_Short_03,42.00,5.40,36.60,-21.00,283.50,USA High,1,2.00,0,1,0,0,0,3
42.6,MYM 03-25,2025-01-13 19:47:01,Short,42644,2025-01-13 19:55:40,42616,TP1_Short_03,28.00,3.60,24.40,-21.00,283.50,USA High,1,1.33,0,1,0,0,0,2
42.7,MYM 03-25,2025-01-13 19:47:01,Short,42644,2025-01-14 04:19:03,42659,SL_Short_03,-22.50,5.40,-27.90,-75.00,485.00,USA High,1,-1.07,0,1,0,0,0,3
42.8,MYM 03-25,2025-01-13 19:47:01,Short,42644,2025-01-14 04:19:03,42660,SL_Short_03,-56.00,12.60,-68.60,-75.00,485.00,USA High,1,-2.67,0,1,0,0,0,7
43.1,MYM 03-25,2025-01-14 04:24:01,Short,42681,2025-01-14 04:47:36,42687,SL_Short_01,-3.00,1.80,-4.80,-6.00,54.00,USA High,1,-6.00,0,1,0,0,4,1
43.2,MYM 03-25,2025-01-14 04:24:01,Short,42681,2025-01-14 04:47:36,42688,SL_Short_01,-3.50,1.80,-5.30,-6.00,54.00,USA High,1,-7.00,0,1,0,0,4,1
44,MYM 03-25,2025-01-14 04:55:18,Short,42693,2025-01-14 07:46:56,42640,TP1_Short_02,212.00,14.40,197.60,-60.00,636.00,USA High,1,35.33,0,1,0,0,4,8
44.2,MYM 03-25,2025-01-14 04:55:18,Short,42693,2025-01-14 07:46:56,42640,TP1_Short_02,106.00,7.20,98.80,-60.00,636.00,USA High,1,17.67,0,1,0,0,4,4
44.3,MYM 03-25,2025-01-14 04:55:18,Short,42693,2025-01-14 09:30:04,42710,SL_Short_02,-17.00,3.60,-20.60,-102.00,966.00,USA High,1,-2.83,0,1,0,0,4,2
44.4,MYM 03-25,2025-01-14 04:55:18,Short,42693,2025-01-14 09:30:04,42711,SL_Short_02,-90.00,18.00,-108.00,-102.00,966.00,USA High,1,-15.00,0,1,0,0,4,10
45,MYM 03-25,2025-01-14 12:18:29,Long,42559,2025-01-14 12:32:12,42530,SL_Long_01,-58.00,7.20,-65.20,-145.00,255.00,Europe Low,1,-4.00,0,1,0,0,0,4
45.2,MYM 03-25,2025-01-14 12:18:29,Long,42559,2025-01-14 12:32:12,42529,SL_Long_01,-90.00,10.80,-100.80,-145.00,255.00,Europe Low,1,-6.21,0,1,0,0,0,6
46,MYM 03-25,2025-01-14 12:41:02,Long,42488,2025-01-14 12:41:08,42466,SL_Long_02,-66.00,10.80,-76.80,-165.00,7.50,Europe Low,1,-6.29,0,1,0,0,0,6
46.2,MYM 03-25,2025-01-14 12:41:02,Long,42488,2025-01-14 12:41:08,42465,SL_Long_02,-103.50,16.20,-119.70,-165.00,7.50,Europe Low,1,-9.86,0,1,0,0,0,9
1,MYM 03-25,2025-01-17 04:13:56,Short,43452,2025-01-17 04:32:20,43465,SL_Short_01,-58.50,16.20,-74.70,-149.50,149.50,Asia High,1,-9.00,0,1,0,0,1,9
1.2,MYM 03-25,2025-01-17 04:13:56,Short,43452,2025-01-17 04:32:20,43466,SL_Short_01,-98.00,25.20,-123.20,-149.50,149.50,Asia High,1,-15.08,0,1,0,0,1,14
2,MYM 03-25,2025-01-17 04:45:54,Short,43464,2025-01-17 04:54:07,43470,SL_Short_02,-18.00,10.80,-28.80,-144.00,82.50,Asia High,1,-3.00,0,1,0,0,1,6
2.2,MYM 03-25,2025-01-17 04:45:54,Short,43464,2025-01-17 04:54:07,43471,SL_Short_02,-147.00,75.60,-222.60,-144.00,82.50,Asia High,1,-24.50,0,1,0,0,1,42
3,MYM 03-25,2025-01-17 04:57:14,Short,43474,2025-01-17 04:57:33,43478,SL_Short_03,-18.00,16.20,-34.20,-150.00,0.00,Asia High,1,-12.00,0,1,0,0,1,9
3.2,MYM 03-25,2025-01-17 04:57:14,Short,43474,2025-01-17 04:57:33,43479,SL_Short_03,-227.50,163.80,-391.30,-150.00,0.00,Asia High,1,-151.67,0,1,0,0,1,91
4,MYM 03-25,2025-01-17 05:21:15,Short,43493,2025-01-17 05:22:04,43498,SL_Short_04,-72.50,52.20,-124.70,-137.50,0.00,Asia High,1,-3.22,0,1,0,0,1,29
4.2,MYM 03-25,2025-01-17 05:21:15,Short,43493,2025-01-17 05:22:04,43499,SL_Short_04,-78.00,46.80,-124.80,-137.50,0.00,Asia High,1,-3.47,0,1,0,0,1,26
5,MYM 03-25,2025-01-17 05:26:01,Short,43504,2025-01-17 05:26:08,43507,SL_Short_05,-3.00,3.60,-6.60,-2.00,0.00,Asia High,1,-1.50,0,1,0,0,1,2
6,MYM 03-25,2025-01-17 06:07:24,Short,43480,2025-01-17 06:49:40,43513,SL_Short_06,-33.00,3.60,-36.60,-148.50,0.00,Asia High,1,-0.50,0,1,0,0,1,2
6.2,MYM 03-25,2025-01-17 06:07:24,Short,43480,2025-01-17 06:49:40,43514,SL_Short_06,-119.00,12.60,-131.60,-148.50,0.00,Asia High,1,-1.80,0,1,0,0,1,7
7,MYM 03-25,2025-01-17 07:06:42,Short,43518,2025-01-17 07:17:41,43524,SL_Short_01,-9.00,5.40,-14.40,-140.00,235.00,USA High,1,-3.00,0,1,0,0,1,3
7.2,MYM 03-25,2025-01-17 07:06:42,Short,43518,2025-01-17 07:17:41,43525,SL_Short_01,-164.50,84.60,-249.10,-140.00,235.00,USA High,1,-54.83,0,1,0,0,1,47
8,MYM 03-25,2025-01-17 07:26:55,Short,43527,2025-01-17 07:30:44,43535,SL_Short_02,-16.00,7.20,-23.20,-136.00,17.00,USA High,1,-1.33,0,1,0,0,1,4
8.2,MYM 03-25,2025-01-17 07:26:55,Short,43527,2025-01-17 07:30:44,43536,SL_Short_02,-135.00,54.00,-189.00,-136.00,17.00,USA High,1,-11.25,0,1,0,0,1,30
9,MYM 03-25,2025-01-17 08:07:25,Short,43520,2025-01-17 09:01:27,43555,SL_Short_03,-35.00,3.60,-38.60,-157.50,9.00,USA High,1,-2.06,0,1,0,0,1,2
9.2,MYM 03-25,2025-01-17 08:07:25,Short,43520,2025-01-17 09:01:27,43556,SL_Short_03,-126.00,12.60,-138.60,-157.50,9.00,USA High,1,-7.41,0,1,0,0,1,7
10,MYM 03-25,2025-01-17 11:01:42,Short,43696,2025-01-17 11:32:04,43741,SL_Short_01,-157.50,12.60,-170.10,-157.50,143.50,Asia High,1,-7.00,0,1,0,0,22,7
