ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward,DeltaAtEntry,DeltaDirection,SessionDelta,DeltaAtTP1
31.10,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:20:46,5890.5,TP1_Short_02,8.75,1.80,6.95,-36.25,253.75,USA High,1,0.08,0,1,0,0,0,1
31.11,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:20:46,5890.5,TP1_Short_02,8.75,1.80,6.95,-36.25,253.75,USA High,1,0.08,0,1,0,0,0,1
31.12,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:20:46,5890.5,TP1_Short_02,17.50,3.60,13.90,-36.25,253.75,USA High,1,0.15,0,1,0,0,0,2
31.13,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:20:46,5890.5,TP1_Short_02,8.75,1.80,6.95,-36.25,253.75,USA High,1,0.08,0,1,0,0,0,1
31.14,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:31:26,5893.25,SL_Short_02,-20.00,7.20,-27.20,-70.00,253.75,USA High,1,-0.17,0,1,0,0,0,4
31.15,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:31:26,5893.5,SL_Short_02,-62.50,18.00,-80.50,-70.00,253.75,USA High,1,-0.54,0,1,0,0,0,10
32,MES 03-25,2025-01-14 04:30:51,Short,5904.5,2025-01-14 04:43:33,5906.75,SL_Short_01,-146.25,23.40,-169.65,-146.25,325.00,Asia High,1,-1.00,0,1,0,0,1,13
33,MES 03-25,2025-01-14 05:04:28,Short,5910.5,2025-01-14 07:22:03,5899.5,TP1_Short_02,275.00,9.00,266.00,-33.75,495.00,Asia High,1,16.92,0,1,0,0,1,5
33.2,MES 03-25,2025-01-14 05:04:28,Short,5910.5,2025-01-14 08:21:54,5883,TP2_Short_02,550.00,7.20,542.80,-33.75,550.00,Asia High,1,33.85,0,1,0,0,1,4
34,MES 03-25,2025-01-14 08:52:48,Long,5889.5,2025-01-14 09:15:03,5881.25,SL_Long_01,-165.00,7.20,-172.20,-165.00,35.00,Asia Low,1,-1.00,0,1,0,0,1,4
35,MES 03-25,2025-01-14 12:12:31,Long,5867.5,2025-01-14 12:41:06,5860.75,SL_Long_01,-135.00,7.20,-142.20,-135.00,235.00,Europe Low,1,-4.00,0,1,0,0,0,4
